Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
Exploring the influence of digitalization on global talent management,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482671&doi=10.5465%2fAMBPP.2019.18&partnerID=40&md5=82534cf6f18867df165f56654e1a32b5,"In parallel with business developments, the scholarly conversation about digitalization of Global Talent Management (GTM) has taken off with the focus on specific aspects of digitalization. We move the scholarly discovery toward the empirical exploration of an impact of digitalization on GTM, and analyze the more all-encompassing transformations of digitalization. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Business development; Talent management
"Mayo's beacon: How the hawthorne studies, logical positivism, and behavioral psychology helped shape social exchange theory",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103486997&doi=10.5465%2fAMBPP.2019.99&partnerID=40&md5=47cb0dc5381eaf78642fa9efb494f0bd,"Social exchange theory (SET) is one of the most influential theories in the field of sociology. We provide a historical review to trace the disciplines, scholars, and organizations that influenced Homans in creating SET, including the role of the Hawthorne studies and Elton Mayo in shaping the development of SET. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",Behavioral psychology; George Homans; Hawthorne studies; Logical positivism; Management history; Social exchange theory,Sociology; Behavioral psychologies; Historical review; Social exchange theory; Behavioral research
The target-side acquisition process: Active boards and value-enhancing negotiation decisions,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483881&doi=10.5465%2fAMBPP.2019.17&partnerID=40&md5=0e06de00baf5e0a0796a802015835ad6,[No abstract available],,
The effects of customer aggression on employee work and life: The within-person and trajectory perspectives,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485785&doi=10.5465%2fAMBPP.2019.139&partnerID=40&md5=97dafeaf2375c5a20c578b5a98fe5d0c,[No abstract available],,
"A meta-analytic structural model of self-monitoring, interpersonal effectiveness, and status at work",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482432&doi=10.5465%2fAMBPP.2019.74&partnerID=40&md5=12723423cfc0c78ed6c55a66188d1f38,[No abstract available],,
The effect of individual-level cultural values on responses to supply chain disruption,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494291&doi=10.5465%2fAMBPP.2019.286&partnerID=40&md5=d5ff4cc860ee44341e86220822d786c9,[No abstract available],,
Antecedents of hybrid communication by microenterprises: A microfoundations approach,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482505&doi=10.5465%2fAMBPP.2019.196&partnerID=40&md5=19c8876c8b3f74683779df93da4db7a6,"We study a neglected manifestation of hybridity: the communication of both social and financial themes. Our analysis of online pitches by microenterprises worldwide indicates that the legitimacy pressures experienced by women-focused organizations, and by women microentrepreneurs, are further exacerbated by fragile states, thus orienting these microenterprises to communicate less hybridity. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Micro-enterprises; Micro-foundations; Microentrepreneurs
Fairness as a disguise: Fear-driven motives for justice enactment during organizational change,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493125&doi=10.5465%2fAMBPP.2019.245&partnerID=40&md5=986ebbb67b9e7d94d87c1a27aaa1e0d4,[No abstract available],,
A helping hand? Intermediary structures for hybrid collaboration,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487477&doi=10.5465%2fAMBPP.2019.36&partnerID=40&md5=5eb068e9e276c8d68d4ed747b3471e86,[No abstract available],,
A spiritual aspect to executive coaching,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481372&doi=10.5465%2fAMBPP.2019.280&partnerID=40&md5=9c3a4af305506a1cc38a42da69a32f1d,"Executive coaching is recognized as a beneficial practice for supporting executive leaders' development. There has also been growing interest in the role of religion and spirituality in organizations and leadership. This paper explores the inclusion of a spiritual focus in executive coaching, addressing the intersections between spirituality and executive coaching. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Executive coaching
The performance effect of inter-firm trust in corrupt environments: A signaling theory perspective,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487352&doi=10.5465%2fAMBPP.2019.52&partnerID=40&md5=0d86cb01e041d2ac065d7a88ececfd1a,[No abstract available],,
Human capital resource orchestration: The strategic value of the functional managers in resource orchestration,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485458&doi=10.5465%2fAMBPP.2019.10&partnerID=40&md5=6d9f1da52c31c2bad2c53996682f2bdf,[No abstract available],,
Physical boundaries make psychological boundaries stronger: The impact of physical barriers on employee social relation perceptions and information sharing behavior,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487515&doi=10.5465%2fAMBPP.2019.177&partnerID=40&md5=cf439063af8433848a9ece63d09c99b3,[No abstract available],,
A mixed methods investigation of factors influencing patient perceptions of integrated care,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484767&doi=10.5465%2fAMBPP.2019.261&partnerID=40&md5=42bdb64f621fe58fcbd33e9f755b1e25,[No abstract available],,
Envy in response to help: A helping as status relations model,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483673&doi=10.5465%2fAMBPP.2019.106&partnerID=40&md5=28169f227f0820990222fd47456d8874,[No abstract available],,
Listening to the buzz: Exploring the link between firm creation and regional relational structures as reflected by social media,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481527&doi=10.5465%2fAMBPP.2019.206&partnerID=40&md5=73cb8fe31a2bb519e3ab9b1f001c1d63,[No abstract available],,
The road to pay inequity is paved with good intentions: Examining the gender pay gap in employee equity-based awards,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103491990&doi=10.5465%2fAMBPP.2019.59&partnerID=40&md5=e775ad8f1a1413737143a0d52735807e,"Using novel data from two organizations that have been recognized as leaders for their gender equality efforts, we show that even when organizations are taking active steps to reduce gender inequality in more traditional forms of pay (e.g., salary and bonuses), gender pay gaps continue to exist for equity-based awards. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Gender equality; Compensation (personnel)
Escaping from the embedded agency paradox: The role of entrepreneurial self-efficacy and organizational power,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494222&doi=10.5465%2fAMBPP.2019.95&partnerID=40&md5=470ec806883f6760bf76c99938cb45f7,[No abstract available],,
Sails versus anchors: Spousal personality configurations and (female) career success,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490264&doi=10.5465%2fAMBPP.2019.39&partnerID=40&md5=b2f9d3456a08c9bba8781e3296525e36,[No abstract available],,
Noncompetes and employee mobility,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494067&doi=10.5465%2fAMBPP.2019.31&partnerID=40&md5=9965bb009f95004b99c3a81b60dc8ab7,[No abstract available],,
The use of metaphorical communication and language concreteness in an equity crowdfunding setting,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103496762&doi=10.5465%2fAMBPP.2019.240&partnerID=40&md5=18f8932f92930cc391c3882c020f72d1,[No abstract available],,
Born in the us raised in Denmark: Exploring the cocreation of a management concept,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490546&doi=10.5465%2fAMBPP.2019.233&partnerID=40&md5=337b19d8535a6a46b8a9d7653274be2c,[No abstract available],,
Too tight to move? How cultural norms and stereotypes regulate imprinting in hybrid social venturing,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103489520&doi=10.5465%2fAMBPP.2019.87&partnerID=40&md5=09062c06c429087bda5d4598ae8630a4,"Can culture regulate entrepreneurial imprinting in new ventures? By incorporating cultural tightness versus looseness arguments, we examine this research question in the context of social entrepreneurs who can organize as either nonprofits or hybrid social ventures. Analysis of 1579 social ventures from 21 countries demonstrates broad support for the hypotheses. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Cultural norms; New ventures; Research questions; Social entrepreneurs
The bright and dark sides of helping and being helped at work for family functioning,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484994&doi=10.5465%2fAMBPP.2019.236&partnerID=40&md5=adfa323dbae13b56465795dd33c33166,[No abstract available],,
Characteristics of effective expatriate leaders in Thailand,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490074&doi=10.5465%2fAMBPP.2019.51&partnerID=40&md5=23a71a4fc3985c61e5877657ce7729d0,"Drawing upon the global leadership literature, we explore factors associated with expatriate effectiveness in managing Thais in Thailand. Our analogically-based and semi-structured interviews indicated five interrelated themes for success: guiding, bridging, emotionally supporting, socializing, and indirectly communicating. We conclude both global leadership competencies and Thai-specific behaviors are important for success. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Global leadership; Semi structured interviews; Thailand
Princess bee effect: The reverse queen bee phenomenon,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103495889&doi=10.5465%2fAMBPP.2019.253&partnerID=40&md5=d719709c9d96f83b7e7ffb98bf48aa5d,[No abstract available],,
Exchanging through emoting: An emotional model of leader-member episodic exchanges,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492654&doi=10.5465%2fAMBPP.2019.109&partnerID=40&md5=a5a58231b2268621b26e550271685d00,[No abstract available],,
Scalability of follower bases on social media platforms for humanitarian operations,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103488587&doi=10.5465%2fAMBPP.2019.120&partnerID=40&md5=1b1251b915eacc35df943285b82a3fa5,[No abstract available],,
How redeployable are patent assets when startups fail?,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103489835&doi=10.5465%2fAMBPP.2019.260&partnerID=40&md5=82543aba092153124b8d9f9c4a215205,[No abstract available],,
Meaning in work and meaning at work: Empirically based clarity of the constructs,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103486284&doi=10.5465%2fAMBPP.2019.271&partnerID=40&md5=be8192ccfc9f7f71286ddaacc344421c,[No abstract available],,
Real options in preemptive patenting: Evidence from provisional patent applications and the america invents ACT (AIA),2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487934&doi=10.5465%2fAMBPP.2019.102&partnerID=40&md5=d381d22d2a51e562d4919e9729aec42e,[No abstract available],,
Age and escalation of commitment: An adaptive learning approach,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481313&doi=10.5465%2fAMBPP.2019.151&partnerID=40&md5=1b8a82574df4e194a06548f81ab82da7,[No abstract available],,
The soft side of political conservatism? The bounded effects of political conservatism on corporate social responsibility,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485910&doi=10.5465%2fAMBPP.2019.194&partnerID=40&md5=5794fb6591c4f51de4dcf1d362a3f9d4,"We demonstrate that a politically conservative attitude toward CSR is contingent on environmental clues provided by two types of social capital: interfirm and community-based. Whereas the former enhances the negative relationship between political conservatism and CSR, the latter mitigates it and may even lead to a positive relationship. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Community-based; Corporate social responsibilities (CSR); Social capitals
CEO's Temporal strategies to pacify warring coalitions,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483575&doi=10.5465%2fAMBPP.2019.273&partnerID=40&md5=d4162c5b6577035ba69a62c4a9931566,[No abstract available],,
More than meets the eye: The role of migration background for social identity effects,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103482916&doi=10.5465%2fAMBPP.2019.73&partnerID=40&md5=0fb205afe6aef3beb82bf3ec44382224,[No abstract available],,
The effects of ideological dissonance on lobbying strategy: Investment and the balance between insourcing and outsourcing,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485508&doi=10.5465%2fAMBPP.2019.130&partnerID=40&md5=220bbecc6b5bfa31c9e396305a4d4a78,[No abstract available],,
Racialized neoliberal philanthropy: Examining arts for social change grantmaking,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494680&doi=10.5465%2fAMBPP.2019.7&partnerID=40&md5=fbad31f43c29e3aed6c7a293c1fde88c,[No abstract available],,
Don't let a lucky streak define your international business: The impact of prior success on risk-taking in foreign direct investment,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490240&doi=10.5465%2fAMBPP.2019.123&partnerID=40&md5=38b48299d9c025738157e8c0a6ab6a17,[No abstract available],,
"So close, yet so far away: Bringing ⇜diversity⇝ to research on distance in international business",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103495811&doi=10.5465%2fAMBPP.2019.21&partnerID=40&md5=f11c701bcd0f523cdc1f6b699dfded55,[No abstract available],,
An examination of the prevalence and consequences of identity disclosures among job seekers,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103490002&doi=10.5465%2fAMBPP.2019.133&partnerID=40&md5=d52aa7fb18018b140d0ef622f8575d29,[No abstract available],,
Focused organizational identity or multiple organizational identities among nonprofits: Which works better in complex environments?,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485980&doi=10.5465%2fAMBPP.2019.8&partnerID=40&md5=0088293d4ce23cf2b0e44c6afad6d36b,[No abstract available],,
Breaking down the “old boy network”: How CEOs' elite educations and minority status influence elite employee hiring,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103487124&doi=10.5465%2fAMBPP.2019.201&partnerID=40&md5=9578e39c56775c9878c29c7d545a7415,[No abstract available],,
Getting stuck on the corporate ladder: The effect of disability on career progress,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484650&doi=10.5465%2fAMBPP.2019.195&partnerID=40&md5=5597c14a0fc40005f091ab19c9a045eb,[No abstract available],,
Pay to play: Examining the consequences of making unilateral relationship-specific investments,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103494729&doi=10.5465%2fAMBPP.2019.181&partnerID=40&md5=53e675f8d1364a1e60319841ae692e69,[No abstract available],,
The role of authenticity at work in understanding the effects of lgbt+ friendly hrm practices,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103488296&doi=10.5465%2fAMBPP.2019.154&partnerID=40&md5=b1bfd770350521407b78f0ec53fb0d44,"Using a sample of LGBT+ employees, we predict, and show, that LGBT+ employee's experience of two dimensions of authenticity at work (authentic living and self-alienation) mediates the relationship between perceived LGBT+ friendly HRM practices and extra role behavior, positive wellbeing, and general satisfaction. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Personnel; HRM practices; Two-dimension; Wellbeing; Authentication
Developing leaders to serve and servants to lead,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485865&doi=10.5465%2fAMBPP.2019.262&partnerID=40&md5=557075516c1146a1d93f1f5001c6bc40,"In this paper, we propose that balanced and integrated development across spiritual, cognitive, social, emotional, and moral domains can result in a servant leader orientation; and argue that organizations can actively create environments in which such integrated vertical development can facilitate a cycle of this leadership style. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Integrated development; Leadership style
"Gender, ethnicity, and emotional responses to daily family interference with work",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483444&doi=10.5465%2fAMBPP.2019.255&partnerID=40&md5=48378518e8a0d79d9848d8a3b8ea7295,[No abstract available],,
Fear and deinstitutionalization: The case of identity threat by mass immigration,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477755&doi=10.5465%2fAMBPP.2019.40&partnerID=40&md5=915eda52e77e5d0711ebca538e6f3b1f,[No abstract available],,
Cheap-Talk? Entrepreneurially-oriented shareholder letters and firm value in regulated contexts,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478608&doi=10.5465%2fAMBPP.2019.9&partnerID=40&md5=946cb20bef67a59eaf19d33ff6684eb4,[No abstract available],,
Improving creativity over time: Goal orientation and procedural justice impact creative endurance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474643&doi=10.5465%2fAMBPP.2019.137&partnerID=40&md5=e33c87e329fc9e696f4dd7a3b5552811,[No abstract available],,
Supporting the supporters: The work engagement of leading employees in smes,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479263&doi=10.5465%2fAMBPP.2019.55&partnerID=40&md5=1ed1cc5ea63925af1534f93649411858,[No abstract available],,
The transformational leadership contextual model: The role of team consensus and past performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478052&doi=10.5465%2fAMBPP.2019.212&partnerID=40&md5=1ef83d3ff33f127fd1f6744ee3841fe6,[No abstract available],,
Is bribery-corruption relationship a substitute or complement for corporate social responsibility? Evidence from the anticorruption campaign in China,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479880&doi=10.5465%2fAMBPP.2019.105&partnerID=40&md5=d66a6c4948a774647f1146111e844518,[No abstract available],,
"Bounded rationality, complexity and operational failure: Lessons from the lac-megantic disaster",2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477587&doi=10.5465%2fAMBPP.2019.30&partnerID=40&md5=7a40270401e384069d569265ef1c5512,[No abstract available],,
The role of creativity and high performance work systems in public sector performance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476498&doi=10.5465%2fAMBPP.2019.175&partnerID=40&md5=3f2d0f5afe8e69ef901a40ea18922175,"Little research has been conducted in the public sector to better understand how to enhance employee creativity, and whether creativity will improve organizational performance. This article addresses this gap by demonstrating that high performance work systems facilitate employee creativity, which, in turn, influence organizational performance. © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Employee creativities; High Performance Work Systems; Organizational performance; Public sector; Personnel
Epistemic influences on knowledge translation in healthcare: The mediating role of social networks,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479098&doi=10.5465%2fAMBPP.2019.113&partnerID=40&md5=d579a0283c1ac367922120b0b7621a64,[No abstract available],,
The double-edged effects of top management teams' commitment to the status quo on firms' resolution of organizational crises,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103475194&doi=10.5465%2fAMBPP.2019.230&partnerID=40&md5=b5680b965d759a438e0f3e6667e102ae,[No abstract available],,
What's in a model? Computer simulations and the management of ignorance,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474824&doi=10.5465%2fAMBPP2019.250&partnerID=40&md5=db6a9c211d71e7f8adef5dda715a2695,[No abstract available],,
Transboundary crises and change: The European refugee response,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474702&doi=10.5465%2fAMBPP.2019.35&partnerID=40&md5=f04f186fb8d8e57d306ac8c2ade5f151,[No abstract available],,
Sustainability reporting and management control - A systematic literature review,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478584&doi=10.5465%2fAMBPP.2019.248&partnerID=40&md5=c80ce6f211f762656c877289fe498c1d,[No abstract available],,
Shorter patent pendency without sacrificing quality: The use of examiner's amendments at the USPTO,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474948&doi=10.5465%2fAMBPP.2019.58&partnerID=40&md5=fc7ac06a7fd28b07ceb92fa02b205e86,[No abstract available],,
That's interesting! Or is it? On the incommensurability of academic and practitioner interests,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476437&doi=10.5465%2fAMBPP.2019.276&partnerID=40&md5=05e9ef40cf9982d6f12fa04ea1bb091c,[No abstract available],,
Variety of R&D governance structures: A transaction cost economics perspective,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103479665&doi=10.5465%2fAMBPP.2019.63&partnerID=40&md5=ebf8320b6ebe3390b69e9bed15756bfb,[No abstract available],,
Predecessor CEO retention as board chair in family and nonfamily firms,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474937&doi=10.5465%2fAMBPP.2019.153&partnerID=40&md5=58ff2b49517c48df26194635a18f5ee2,[No abstract available],,
Antecedents and consequences of supply network enabled innovation: Evidence from Toyota,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480375&doi=10.5465%2fAMBPP.2019.232&partnerID=40&md5=bf4324341732f471fedb090c25e58981,[No abstract available],,
For which incumbents are digital platforms really a threat? - The role of asset ownership,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476719&doi=10.5465%2fAMBPP.2019.83&partnerID=40&md5=8affd2d54edff1a2c2df3087efb90fc3,[No abstract available],,
From litigation to innovation: A firm's ability to litigate and its expansion into new technological domains,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480894&doi=10.5465%2fAMBPP.2019.23&partnerID=40&md5=98b38fe11220f6a6efa3375282d87343,[No abstract available],,
Hybrid entrepreneurship as the pursuit of valued forms of work,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103477435&doi=10.5465%2fAMBPP.2019.252&partnerID=40&md5=a11dafc96bc724c69b57a2cd7f22e2dc,[No abstract available],,
Understanding organizational integrity from an institutional perspective,2019,"79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103475810&doi=10.5465%2fAMBPP.2019.28&partnerID=40&md5=b3a48ac54bd4b46d67c0f67f9710af90,"In this paper we set out to offer renewed attention to the important concept of organizational integrity and proposed an institutional perspective. We have taken a social actor conceptualization of organizations (Bromley & Powell, 2015; King et al., 2010) and integrated it with values literature (Bourne & Jenkins, 2013). We have set out to theorize on how the coherence between the values reflected in organizational talk, operational and social structures, and action may be frustrated. This work addresses a significant gap in organization studies research by spotlighting the potential negative outcomes of theoretical models and thus exploring the dark side of organizations (MacLean & Behnam, 2010). © 2019 79th Annual Meeting of the Academy of Management 2019: Understanding the Inclusive Organization, AoM 2019. All rights reserved.",,Institutional perspective; Organization studies; Social actors; Social structure
