Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
Don’t rock the boat. Theorizing the role of social exchanges in issue settlements,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103499679&doi=10.5465%2fAMBPP.2019.157&partnerID=40&md5=aba495b190748ae4ab01f741d8e9bbdf,[No abstract available],,
Social intrapreneurship: Unique challenges and opportunities for future research,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103498314&doi=10.5465%2fAMBPP.2019.188&partnerID=40&md5=a3be28d648171261c0d98ad018c767bb,[No abstract available],,
The inadvertent internal influence of bottom-up innovation initiatives on international organizations in the digital age,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103502338&doi=10.5465%2fAMBPP.2019.228&partnerID=40&md5=270a9780f004bb6ac487641492bc2d80,[No abstract available],,
Interplay of exploitative leadership & fear of negative evaluation on knowledge hiding & outcomes,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103509597&doi=10.5465%2fAMBPP.2019.152&partnerID=40&md5=8db6b8f656dcc62e8e6404cdad303e03,[No abstract available],,
The influence of ceo political outspokenness on stock market reaction and firm performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103509985&doi=10.5465%2fAMBPP.2019.25&partnerID=40&md5=8a220d68852a005a3a6b3cfd9b738120,[No abstract available],,
Assessing path dependence in multi-technological organizations using patent data,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103503858&doi=10.5465%2fAMBPP.2019.242&partnerID=40&md5=02b7fa7b26bb92c3218e8cbd2330a25a,[No abstract available],,
Do we act as old as we feel? Subjective age and job crafting behaviour in late career employees,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103493687&doi=10.5465%2fAMBPP.2019.172&partnerID=40&md5=f463c4600a7438a7502094d4f2b4ccdf,[No abstract available],,
Hot strategic cognition: A review of strategists’ affective experiences within strategy formulation,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103485482&doi=10.5465%2fAMBPP.2019.32&partnerID=40&md5=4912d01fcc79da238c5dee916b2bf9b5,"Managerial and organizational cognition (MOC) is making significant contributions to theories of reasoning and judgment, but it is not incorporating emotive/affective components of cognition in favor of more rational/analytical components. Our research conducts a review synthesis of strategists’ “hot” experiences with the process that overcomes those one-dimensional results. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Strategy formulations
After saying i do for better or for worse: Incoming Ceos’ encounter with power,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483986&doi=10.5465%2fAMBPP.2019.54&partnerID=40&md5=2f613d641f82aa43e0eb26b81c7cf852,"Researchers found that powerful CEOs prevent their successors from reaching the top position. Yet to our knowledge, no published study examines how incoming CEOs deal with powerful outgoing CEOs. Using a qualitative approach, we find that, incoming CEOs experience different degrees of power struggles with powerful outgoing CEOs. © ASCE.",,Qualitative approach
Exchanging through emoting: An emotional model of leader-member episodic exchanges,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103481412&doi=10.5465%2fAMBPP.2019.109&partnerID=40&md5=2058dd5e12339a097a9b790da021467b,[No abstract available],,
When the going gets tough: New venture legitimacy buffering to mitigate product development failure,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103484593&doi=10.5465%2fAMBPP.2019.131&partnerID=40&md5=808104e6abbe517099c55b653692823b,[No abstract available],,
The use of metaphorical communication and language concreteness in an equity crowdfunding setting,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103492604&doi=10.5465%2fAMBPP.2019.240&partnerID=40&md5=4ca171ba724d9a78a67a217504ee46a8,[No abstract available],,
What you see is not what you get: Social skill and impulse control camouflage machiavellianism,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103483546&doi=10.5465%2fAMBPP.2019.107&partnerID=40&md5=70740752245a0d0790dc5ad84edee9d0,[No abstract available],,
The bright and dark sides of helping and being helped at work for family functioning,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103476940&doi=10.5465%2fAMBPP.2019.236&partnerID=40&md5=b9303195216dfb675a5eb090dfcae2df,[No abstract available],,
"Integrating normative, descriptive, and instrumental approaches to corporate social responsibility: The critical role of attributions",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103473151&doi=10.5465%2fAMBPP.2019.88&partnerID=40&md5=6ffd959a0a7368b0ed857bac027786c0,[No abstract available],,
Venture capital and the effects of gender diversity in new venture board interlocks,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103472061&doi=10.5465%2fAMBPP.2019.234&partnerID=40&md5=0e05abe9ca0eab013985cf0f98e71d85,[No abstract available],,
Converging logics? Coopetitive ties and innovation in the early clean transportation industry,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103478726&doi=10.5465%2fAMBPP.2019.148&partnerID=40&md5=78057b87c2738e7396d3647614d0f55d,[No abstract available],,
How platform governance changes when customers become developers,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462418&doi=10.5465%2fAMBPP.2019.155&partnerID=40&md5=91007abe65dcad66541ccc05faab38d3,[No abstract available],,
For the love of sport? Immoral acts and identity construction in elite sport,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471531&doi=10.5465%2fAMBPP.2019.231&partnerID=40&md5=b01c344a22d8a9a4d6e4e1add224fd9e,"We explore community identity construction and dynamics in response to moral scandals. Utilizing a 49-interview study of the elite sport community of a country, we analyze how community identities are (re)constructed following accusations of fostering old-boy networks. Taking a discursive perspective, we shed light on the dark side of identification. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Community identities; Sports
Creative jolts: Responses to existentially threatening feedback along the journeys of early-stage entrepreneurs,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103464313&doi=10.5465%2fAMBPP.2019.244&partnerID=40&md5=01bd4b3b9d428d6e5f1090e7069e7e53,[No abstract available],,
Do institutions matter for the relationship between diversification and performance? A meta-analysis,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103465005&doi=10.5465%2fAMBPP.2019.82&partnerID=40&md5=d680688532b7af48e00eee5a942c8d9b,[No abstract available],,
Beyond the paradox: The performance-innovation relationship via the lens of informal institutions,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103463468&doi=10.5465%2fAMBPP.2019.66&partnerID=40&md5=32c1f694e2c05d6449e06667c6425ad9,[No abstract available],,
Developing the genealogy of family business internationalization literature: Review and research agenda,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471537&doi=10.5465%2fAMBPP.2019.24&partnerID=40&md5=baa6150c830d478c6cfe6133773514c5,[No abstract available],,
From donor motivation to recipient welfare: A new agenda for corporate philanthropy research,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103467540&doi=10.5465%2fAMBPP.2019.185&partnerID=40&md5=7499cb8b440768d201e33c1d88e6c006,[No abstract available],,
Epistemic influences on knowledge translation in healthcare: The mediating role of social networks,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103459539&doi=10.5465%2fAMBPP.2019.113&partnerID=40&md5=19eb9ce0e636dc1c2fac06ec8208795a,[No abstract available],,
Navigating an identity playground: An exploration of work identity and routines in a virtual world,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103459899&doi=10.5465%2fAMBPP.2019.98&partnerID=40&md5=2e94526eed869feb7d0349f797794f02,[No abstract available],,
From taking to making paradox: A multi-level perspective on how CEOs balance nested paradoxes,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471761&doi=10.5465%2fAMBPP.2019.112&partnerID=40&md5=f7854eee987c1da0b08625f6920faa90,[No abstract available],,
"Gender, ethnicity, and emotional responses to daily family interference with work",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470670&doi=10.5465%2fAMBPP.2019.255&partnerID=40&md5=5662073ac291f457afb5788d7e85e23a,[No abstract available],,
Goal orientation and perceived motivational climate: A longitudinal perspective,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470673&doi=10.5465%2fAMBPP.2019.3&partnerID=40&md5=3c6eae4eda39fc1fef8da2b5216e6ab6,[No abstract available],,
The effect of taking a paternity leave on men's career outcomes: The role of communality perceptions,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103463113&doi=10.5465%2fAMBPP.2019.278&partnerID=40&md5=a1bd013ccab125dd365dab3cd34f33d9,[No abstract available],,
How does job autonomy influence job performance? A meta-analytic test of theoretical mechanisms,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462663&doi=10.5465%2fAMBPP.2019.145&partnerID=40&md5=e2a26d8af3b561ffe9539b9e8b8e18ef,"We meta-analytically examined an integrative framework that links job autonomy to job performance. Results from a summary of 319 studies and 151,134 participants indicate that, overall, job autonomy led to better job performance, mainly by enhancing work motivation but also by reducing mental strain. We differentiated three dimensions of job autonomy (decision-making, method, and scheduling autonomy) and showed that theoretical mechanisms vary depending on the type of autonomy. Work motivation was most strongly enhanced by decision-making autonomy, but it was diminished by scheduling autonomy. The strain-reducing effects were stronger for decision-making autonomy and method autonomy than for scheduling autonomy. Moreover, preliminary evidence indicates that core self-evaluations mediated the effects of job autonomy dimensions on work motivation and mental strain. Together, our findings suggest the need to (a) consider multiple theoretical mechanisms and (b) differentiate among all three forms of job autonomy in order to better understand how job autonomy affects job performance. We offer practical implications for managers who seek to provide more job autonomy to their employees. © AOM 2019: Understanding the Inclusive Organization. All rights reserved.",,Behavioral research; Human resource management; Motivation; Scheduling; Core self evaluations; Decision-making autonomy; Integrative framework; Job performance; Reducing effects; Three dimensions; Decision making
Is bribery-corruption relationship a substitute or complement for corporate social responsibility? Evidence from the anticorruption campaign in China,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470959&doi=10.5465%2fAMBPP.2019.105&partnerID=40&md5=3bd4ae65145c5c5c84c2b5ef513a0310,[No abstract available],,
The role of creativity and high performance work systems in public sector performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470833&doi=10.5465%2fAMBPP.2019.175&partnerID=40&md5=710c3a7b040efacf45c682ff71faef21,"Little research has been conducted in the public sector to better understand how to enhance employee creativity, and whether creativity will improve organizational performance. This article addresses this gap by demonstrating that high performance work systems facilitate employee creativity, which, in turn, influence organizational performance. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Employee creativities; High Performance Work Systems; Organizational performance; Public sector; Personnel
The impact of entrepreneurship on community integration: Evidence from a quasi-natural experiment,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462822&doi=10.5465%2fAMBPP.2019.163&partnerID=40&md5=ffb9835ef4642c7c14eca3b58c7c579b,"Using register from Portugal and the gradual enactment of entry deregulation policies in some municipalities as a quasi-natural experiment, we find that decreased barriers to entrepreneurship improve community integration by reducing crime incidence. We posit that higher labor participation and improved work conditions of disadvantaged individuals is the underlying mechanism. © AOM 2019.All right reserved.",,Community integration; Natural experiment; Portugal; Work condition
Division of innovative labor and the organization of corporate science and invention,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460007&doi=10.5465%2fAMBPP.2019.264&partnerID=40&md5=a8cff853f1fd46dcf7ea26ca223a84d9,"We study how firms organize their research and development activities across business units and the tradeoff in partitioning R&D into ""R"" and ""D. Dividing research and development into separate business units leads to higher quality scientific research, but this science is less useful for the inventive activities of the corporation. © The Author(s), 2019.",,Business units; Corporate science; Research and development; Scientific researches
"Bounded rationality, complexity and operational failure: Lessons from the lac-megantic disaster",2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103468934&doi=10.5465%2fAMBPP.2019.30&partnerID=40&md5=4944b46b3c5c08989bfd98013c685365,[No abstract available],,
Preference reversals in equivalent choices between individuals and policies that affect individuals,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103472408&doi=10.5465%2fAMBPP.2019.282&partnerID=40&md5=7c81159967c3072ec0d21065eee98d31,"We examine whether people's preferences systematically diverge when choosing between individuals and policies. In an admissions context, people favor applicants with higher objective achievements over less privileged applicants, but they exhibit the opposite preference when choosing between policies. This research helps understand why our choices frequently violate our espoused policies. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Preference reversals
What makes foreign specialists stay? Embeddedness and foreign stem workers likelihood to stay or leave Denmark,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103467847&doi=10.5465%2fAMBPP.2019.187&partnerID=40&md5=02118a0d62d6a5040256dd35f9d92acc,"We investigate retention of international skilled STEM workers, by the use of a longitudinal research design. We theorize on the effect job embeddedness for STEM immigrant. The results indicates embeddedness create ties in where information is easy accessible due to the ratios of foreigner and other STEM workers. © 2019 AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management. All rights reserved.",,Denmark; Embeddedness; Job embeddedness; Longitudinal research
Are we in time? An actor-partner interdependence approach toward time pressure,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103472990&doi=10.5465%2fAMBPP.2019.114&partnerID=40&md5=87a31004ebef2874b12debdcf999e8c1,[No abstract available],,
When to take the Leap: The antecedents and consequences of LeapFrog CEOs,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470852&doi=10.5465%2fAMBPP.2019.11&partnerID=40&md5=eaa95ae26472264621d40229e2f7053e,[No abstract available],,
Hybrid entrepreneurship as the pursuit of valued forms of work,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471662&doi=10.5465%2fAMBPP.2019.252&partnerID=40&md5=c7b5a3dd5dbca698579a8d229e11d5c0,[No abstract available],,
Measuring the effects of technology framing: Development of a multiple item scale,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103472516&doi=10.5465%2fAMBPP.2019.229&partnerID=40&md5=fae758d1f3d7baa037de655992e69eb6,"Technology framing is described as a sensemaking instrument which determines how individuals react to a new technology. First, this paper aims to develop a definition of technology framing. Second, since a validated measurement instrument for technological frames is not available, we target this gap by developing a multiple item scale. © The Author(s), 2019.",,Measurement instruments; Multiple items; Sensemaking; Technological frame
Fairness as a disguise: Fear-driven motives for justice enactment during organizational change,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462449&doi=10.5465%2fAMBPP.2019.245&partnerID=40&md5=4dd6a52b265c18126357ec03097509fd,[No abstract available],,
Institutional change as a discovery process through the development of awareness,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103466242&doi=10.5465%2fAMBPP.2019.138&partnerID=40&md5=5ada11e460729647ae25f0084b87aa7d,[No abstract available],,
Entrepreneurship education for developing student nascent entrepreneur: A practice theory perspective,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103466364&doi=10.5465%2fAMBPP.2019.60&partnerID=40&md5=152e40f252ca347eb07031dc2c4f97a5,[No abstract available],,
The crowd for lemons: Venture investors' perceptions of an entrepreneurial equity pecking order,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462044&doi=10.5465%2fAMBPP.2019.176&partnerID=40&md5=19654d0ad1f4a4e42a474fd91bd8e15c,[No abstract available],,
The competing effects of information availability and visibility enhancement on post-ipo media coverage,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103463254&doi=10.5465%2fAMBPP.2019.13&partnerID=40&md5=7b2ec4290cd97f1a5712a942a9c4aead,[No abstract available],,
Gender workplace harassment and upward displaced aggression,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471457&doi=10.5465%2fAMBPP.2019.192&partnerID=40&md5=0296efa6cff2e216f079370ad95ef857,[No abstract available],,
Exploring crowdworker participation on digital work platforms,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103472026&doi=10.5465%2fAMBPP.2019.268&partnerID=40&md5=ae844a472a80fbd77881fffaa9e5addb,[No abstract available],,
Escaping from the embedded agency paradox: The role of entrepreneurial self-efficacy and organizational power,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103467626&doi=10.5465%2fAMBPP.2019.95&partnerID=40&md5=8bdda8d76657be5a7a672d799a0eb253,[No abstract available],,
The transformational leadership contextual model: The role of team consensus and past performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103469246&doi=10.5465%2fAMBPP.2019.212&partnerID=40&md5=0486120b936f7584c77a91000524f87d,[No abstract available],,
Seed accelerators and information asymmetries: Evidence from corporate venture capital investments,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460831&doi=10.5465%2fAMBPP.2019.161&partnerID=40&md5=3cc31fedbf4f05b80bf1582beb1c8d6e,[No abstract available],,
Global entry and scaling of alternative technology firms in established technology markets,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460554&doi=10.5465%2fAMBPP.2019.215&partnerID=40&md5=51132b525074a05deb0ccdf8e01791f2,[No abstract available],,
Inertia busters: Challenger influence on incumbent adaptation,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460847&doi=10.5465%2fAMBPP.2019.166&partnerID=40&md5=7a89707d8687cd31e1de80a85b78bccf,[No abstract available],,
Strategic alternation of stakeholder salience: Insights from “Monte dei paschi di siena” (1996-2012),2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462191&doi=10.5465%2fAMBPP.2019.247&partnerID=40&md5=e209aacd5d6794cc2e312b9af504f871,[No abstract available],,
Pay to play: Examining the consequences of making unilateral relationship-specific investments,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103471288&doi=10.5465%2fAMBPP.2019.181&partnerID=40&md5=044163d15dc6b1796f20ab570ddc1169,[No abstract available],,
Team entrepreneurial passion: Linking intra- And interpersonal influences with outcomes,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103470518&doi=10.5465%2fAMBPP.2019.89&partnerID=40&md5=2e48a5229d74d11c218f0cdc8ec32670,[No abstract available],,
So sue me: When lawsuits improve firm performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460560&doi=10.5465%2fAMBPP.2019.221&partnerID=40&md5=c319f1f9abb039f6d9189d32e6ef535c,[No abstract available],,
Microfinance and entrepreneurship at the base of the pyramid,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103466307&doi=10.5465%2fAMBPP.2019.64&partnerID=40&md5=ee0cce4bdbd3c605a9774d38389ca9b2,"We examine household-level economic outcomes associated with microfinance loans. Loans funding microenterprises are no better than those funding traditional livelihoods, and those for starting new microenterprises fare particularly poorly. Livelihood loans are more effective when multiple borrowers seek such loans together, and when borrowers receive the full funding applied for. © AOM 2019.All right reserved.",,Base of the pyramids; Household level; Micro-enterprises; Microfinance; Finance
Social automatons: Using simple artificial intelligence for organizational behavior research designs,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103465617&doi=10.5465%2fAMBPP.2019.220&partnerID=40&md5=ad8a26881d8c466ae7c8c3383ee412d5,[No abstract available],,
The effect of artificial intelligence on human labor: An ability-based approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103459184&doi=10.5465%2fAMBPP.2019.140&partnerID=40&md5=8f2f15c23467d64c67f225325d85ab99,[No abstract available],,
Differentiating interhospital transfer types: Varied impacts and diverging destination choice strategies,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103467750&doi=10.5465%2fAMBPP.2019.170&partnerID=40&md5=63bea57482b0be40bfcde5ae2e12cd7a,[No abstract available],,
Stakeholders' influence under uncertainty: How social comparison drives the increase in corporate philanthropy,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103466386&doi=10.5465%2fAMBPP.2019.143&partnerID=40&md5=947ded1dc67a8fac436c81fad5acf4a6,"We propose that stakeholders evaluate the appropriateness of a firm's level of corporate philanthropic giving by comparing it with that of industry peers, a social comparison process. Furthermore, the influence of social comparison is stronger when criteria regarding philanthropy are ambiguous and when the firms' dependence on stakeholders is high. © AOM 2019.All right reserved.",,Corporate philanthropies; Industry peers
How do co-workers react when a woman receives the highest pay?: A theoretical model of pay status,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103465571&doi=10.5465%2fAMBPP.2019.274&partnerID=40&md5=1c4bc2c23f89f41c0958c9d3aa82f1b0,[No abstract available],,
Inside jobs: Salary setting for workers crossing organizational and national boundaries,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103463791&doi=10.5465%2fAMBPP.2019.84&partnerID=40&md5=227cf1bc332c3e652108e8715573c29c,"We analyze how immigrants' mobility across organizational and/or national boundaries is associated with high-salary, high-skill employment. We find within-boundary (internal and domestic) hires are employed in high-base-salary jobs (with higher skill prerequisites). Yet, high bargaining power (external and domestic) hires receive larger salary increases (shaped by greater work experience valuations). © AOM 2019.All right reserved.",,Base salaries; Work experience; Wages
Age and escalation of commitment: An adaptive learning approach,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103466025&doi=10.5465%2fAMBPP.2019.151&partnerID=40&md5=78363d44180e0c7ca39165093b5adc4d,[No abstract available],,
Lowering the threshold: How and why environmental uncertainty promotes leadership attributions in teams,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103468857&doi=10.5465%2fAMBPP.2019.285&partnerID=40&md5=67e88298425b96cdc6f189bf992ead00,[No abstract available],,
Founder-CEO and BOD/TMT dynamics on foreign IPOS survivability in U.S.,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103464417&doi=10.5465%2fAMBPP.2019.50&partnerID=40&md5=2fcdbf8b07de66e6a8eb675ee5ac85e2,[No abstract available],,
Social capital in a syndicate investment platform - Effects on syndicate lead performance,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103462071&doi=10.5465%2fAMBPP.2019.208&partnerID=40&md5=077d2d96795b91481cc65c6ee6c8f020,[No abstract available],,
Sails versus anchors: Spousal personality configurations and (female) career success,2019,AOM 2019: Understanding the Inclusive Organization - 79th Annual Meeting of the Academy of Management,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103460745&doi=10.5465%2fAMBPP.2019.39&partnerID=40&md5=80e3930f77c88e1b5e0a66ade45b964c,[No abstract available],,
