"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161033630&doi=10.1109%2fJSAC.2023.3280970&partnerID=40&md5=dff96b5125c550cf7c927c28f86a7f80","Distributed learning; hardware profiling; parallel inference; system heterogeneity; task scheduling","Deep learning; Efficiency; Job analysis; Mobile telecommunication systems; Parallel processing systems; Pipeline processing systems; Radio broadcasting; Computational modelling; Distributed learning; Hardware profiling; Mobile communications systems; Parallel inference; Parallel processing; Schedule; System heterogeneity; Task analysis; Tasks scheduling; Pipelines"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163764428&doi=10.1109%2fJSAC.2023.3288265&partnerID=40&md5=28844386c38998c046b2826c5bc3cd24","cell-free massive MIMO; electromagnetic interference; Reconfigurable intelligent surface; spatial correlation; spectral efficiency","Antennas; Electromagnetic pulse; Electromagnetic wave interference; Fading channels; Intelligent systems; MIMO systems; Monte Carlo methods; Power control; Program processors; Spectrum efficiency; Cell-free; Cell-free massive multiple-input multiple-output; Correlation; Massive multiple-input multiple-output; Multiple inputs; Multiple outputs; Power-control; Reconfigurable; Reconfigurable intelligent surface; Spatial correlations; Spectral efficiencies; Uplink; Wireless communications; Signal interference"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162905103&doi=10.1109%2fJSAC.2023.3288262&partnerID=40&md5=9b559b13380b2c1db72bce80bf2db2be","diverse sparsities; location tracking; Reconfigurable intelligent surface; vehicle networks","Bayesian networks; Benchmarking; Inference engines; Location; Radar tracking; Statistical tests; Tracking radar; Vehicles; Bayes method; Correlation; Diverse sparsity; Index; Location awareness; Message-passing; Reconfigurable; Reconfigurable intelligent surface; Vehicle network; Vehicle's dynamics; Message passing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161515579&doi=10.1109%2fJSAC.2023.3280991&partnerID=40&md5=76619b6507d29764e54edfa3ab6dfa06","broadcast channel; finite blocklength; joint simultaneous decoding; non-orthogonal multiple access; rate splitting; superposition coding; URLLC","Antennas; Broadcasting; Decoding; Multiple access interference; Reliability theory; Broadcast channels; Decoding; Finite blocklength; Interference cancellation; Joint simultaneous decoding; Low-latency communication; Multiple access; NOMA; Non-orthogonal; Non-orthogonal multiple access; Rate splitting; Simultaneous decoding; Super-position coding; Ultra reliable low latency communication; URLLC; Signal to noise ratio"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159818241&doi=10.1109%2fJSAC.2023.3273706&partnerID=40&md5=f2c7b2e90d61cbfdf0704a3aa6dad9b0","5G; adaptation in time; energy efficiency; frequency; models and metrics; power domains; power saving; power states; spatial","5G mobile communication systems; Antennas; Economic and social effects; Electric power utilization; Energy efficiency; Long Term Evolution (LTE); 3GPP; 5g; 5g mobile communication; Adaptation in time; Frequency; Long-term evolution; Mobile communications; Model and metric; Power demands; Power state; Power-saving; Powerdomains; Spatial; Transmitting antenna; Bandwidth"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162852595&doi=10.1109%2fJSAC.2023.3288264&partnerID=40&md5=a55779ffd3fb8a0a0e3ee45617d7d3bc","diversity-multiplexing tradeoff; MIMO; outage probability; partition-based schemes; reconfigurable intelligent surfaces","Channel state information; Communication channels (information theory); Interlocking signals; MIMO systems; Reliability analysis; Wireless networks; Diversity-multiplexing; Diversity-multiplexing tradeoff; Multiple inputs; Multiple outputs; Multiple-input multiple-output; Multiple-input multiple-output communications; Outage probability; Partition-based scheme; Performance Gain; Power systems reliability; Reconfigurable; Reconfigurable intelligent surface; Fading channels"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164382678&doi=10.1109%2fJSAC.2023.3292958&partnerID=40&md5=1e6ca6dafd84717fe6505c87107f6896","channel modeling; Full-duplex; measurements; millimeter wave; phased arrays; self-interference","Channel modelling; Design and evaluations; Full duplex communication; Full-duplex; In-band; Phased-arrays; Real-world; Self-interferences; Spatial modelling; Statistic modeling; Millimeter waves"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160243532&doi=10.1109%2fJSAC.2023.3276057&partnerID=40&md5=881612193a6f59ed8036765df57b77fe","Cell-free massive MIMO; distributed MIMO; OTA reciprocity calibration; phase synchronization","5G mobile communication systems; Cells; Channel state information; Communication channels (information theory); Cytology; Frequency domain analysis; Genetic algorithms; MIMO systems; Radio transceivers; Cell-free; Cell-free massive multiple-input multiple-output; Distributed multiple-input multiple-output; Multiple inputs; Multiple outputs; OTA reciprocity calibration; Phase synchronization; Reciprocity calibration; Calibration"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161000444&doi=10.1109%2fJSAC.2023.3280965&partnerID=40&md5=9760ad27429049252cfee42e7dae88fd","cell-free massive MIMO systems; delay requirements; energy and delay tradeoff; Multi-tier computing systems; task offloading","Bandwidth; Cells; Convex optimization; Cytology; Job analysis; MIMO systems; Signal interference; Signal to noise ratio; Cell-free; Cell-free massive multiple-input multiple-output system; Channel allocation; Computing system; Delay; Delay requirement; Energy; Energy and delay tradeoff; Energy-consumption; Massive multiple-input multiple-output; Multi-tier; Multi-tier computing system; Multiple inputs; Multiple outputs; Multiple-Input Multiple- Output systems; Resource management; Task analysis; Task offloading; Energy utilization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162860652&doi=10.1109%2fJSAC.2023.3288233&partnerID=40&md5=0707de50a5dd319e9375408034ff7fb4","active IRS; cooperative passive/active beamforming; Intelligent reflecting surface (IRS); multi-hop beam routing; passive IRS","Array processing; Cooperative communication; Decomposition methods; Graph theory; Optimal systems; Optimization; Product design; Signal to noise ratio; Active intelligent reflecting surface; Array signal processing; Cooperative passive/active beamforming; Hardware; Intelligent reflecting surface; Multi-hop beam routing; Multi-hops; Optimisations; Passive intelligent reflecting surface; Passive/active; Reflecting surface; Routings; Wireless communications; Beamforming"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169072102&doi=10.1109%2fJSAC.2023.3292659&partnerID=40&md5=8d23959bac002fdb89421ac4abd80494","",""
